ID,Compiler,Article_title,Language,Authors,Institution,Year,Journal,Study_objective,Sampling_date,Country,State,States,Locality,Coordinates,Standardized_coordinates,Protected_area_name,Protected area (another),Methodology,Main_methods,Method_record_interaction,Is_the_article_focused_on_interactions?,Comments,Mammalian_order,Mammalian_family,Mammalian_Species,Red_list_category,Body_size,Interaction,Type_predation,Another_species_group_interacting,Phylum,Class,Order,Family,Genus,Species_name_updated
364,DCD,"Abundance and Food Habits of Cougars and Bobcats in the Sierra San Luis, Sonora, México",English,"Luna, H., ....& López, C.A.","Universidad Autónoma de Querétaro, México / Universidad Autónoma de Querétaro, México",2005,USDA Forest Service Proceedings,Determine the abundance and dietary habits of cougars and bobcats.,April 2003-January 2004,Mexico,Sonora,,Ranchos El Pinito y Los Ojos en Sierra San Luis.,ND,"31.226, -108.946",ND,,Observational,"Records and collection of footprints, scrapes and droppings by means of transects.",Feces analysis,Yes,,Carnivora,Felidae,Puma concolor,Least Concern,"53,954",Predation,preys on,Nasua narica,Chordata,Mammalia,Carnivora,Procyonidae,Nasua,Nasua narica
364,DCD,"Abundance and Food Habits of Cougars and Bobcats in the Sierra San Luis, Sonora, México",English,"Luna, H., ....& López, C.A.","Universidad Autónoma de Querétaro, México / Universidad Autónoma de Querétaro, México",2005,USDA Forest Service Proceedings,Determine the abundance and dietary habits of cougars and bobcats.,April 2003-January 2004,Mexico,Sonora,,Ranchos El Pinito y Los Ojos en Sierra San Luis.,ND,"31.226, -108.946",ND,,Observational,"Records and collection of footprints, scrapes and droppings by means of transects.",Feces analysis,Yes,,Carnivora,Felidae,Puma concolor,Least Concern,"53,954",Predation,preys on,Odocoileus virginianus,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
364,DCD,"Abundance and Food Habits of Cougars and Bobcats in the Sierra San Luis, Sonora, México",English,"Luna, H., ....& López, C.A.","Universidad Autónoma de Querétaro, México / Universidad Autónoma de Querétaro, México",2005,USDA Forest Service Proceedings,Determine the abundance and dietary habits of cougars and bobcats.,April 2003-January 2004,Mexico,Sonora,,Ranchos El Pinito y Los Ojos en Sierra San Luis.,ND,"31.226, -108.946",ND,,Observational,"Records and collection of footprints, scrapes and droppings by means of transects.",Feces analysis,Yes,,Carnivora,Felidae,Puma concolor,Least Concern,"53,954",Predation,preys on,Pecari tajacu,Chordata,Mammalia,Artiodactyla,Tayassuidae,Dicotyles,Dicotyles crassus
364,DCD,"Abundance and Food Habits of Cougars and Bobcats in the Sierra San Luis, Sonora, México",English,"Luna, H., ....& López, C.A.","Universidad Autónoma de Querétaro, México / Universidad Autónoma de Querétaro, México",2005,USDA Forest Service Proceedings,Determine the abundance and dietary habits of cougars and bobcats.,April 2003-January 2004,Mexico,Sonora,,Ranchos El Pinito y Los Ojos en Sierra San Luis.,ND,"31.226, -108.946",ND,,Observational,"Records and collection of footprints, scrapes and droppings by means of transects.",Feces analysis,Yes,,Carnivora,Felidae,Puma concolor,Least Concern,"53,954",Predation,preys on,Sylvilagus floridanus,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus floridanus
364,DCD,"Abundance and Food Habits of Cougars and Bobcats in the Sierra San Luis, Sonora, México",English,"Luna, H., ....& López, C.A.","Universidad Autónoma de Querétaro, México / Universidad Autónoma de Querétaro, México",2005,USDA Forest Service Proceedings,Determine the abundance and dietary habits of cougars and bobcats.,April 2003-January 2004,Mexico,Sonora,,Ranchos El Pinito y Los Ojos en Sierra San Luis.,ND,"31.226, -108.946",ND,,Observational,"Records and collection of footprints, scrapes and droppings by means of transects.",Feces analysis,Yes,,Carnivora,Felidae,Puma concolor,Least Concern,"53,954",Predation,preys on,Thomomys umbrinus,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys umbrinus
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Anomiopsyllus novomexicanensis,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Anomiopsyllus,Anomiopsyllus novomexicanensis
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Echidnophaga gallinacea,Arthropoda,Insecta,Siphonaptera,Pulicidae,Echidnophaga,Echidnophaga gallinacea
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Hoplopsyllus glacialis,Arthropoda,Insecta,Siphonaptera,Pulicidae,Euhoplopsyllus,Euhoplopsyllus glacialis
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Megarthroglossus bisetis,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Megarthroglossus,Megarthroglossus bisetis
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Meringis bilsingi,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis,Meringis bilsingi
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Meringis dipodomys,Arthropoda,Insecta,Siphonaptera,Ctenophthalmidae,Meringis,Meringis dipodomys
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Meringis nidi,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis,Meringis nidi
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Meringis rectus,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis,Meringis rectus
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Polygenus gwyni,Arthropoda,Insecta,Siphonaptera,Rhopalopsyllidae,Polygenis,Polygenis gwyni
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Pulex irritans,Arthropoda,Insecta,Siphonaptera,Pulicidae,Pulex,Pulex irritans
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Rhadinopsylla fraterna,Arthropoda,Insecta,Siphonaptera,Hystrichopsyllidae,Rhadinopsylla,Rhadinopsylla fraterna
365,DCD,"Abundance of Cottontails and Their Fleas at Red Bluff Ranch, New Mexico",English,"Forcum, D.L., ...& Miller, B.E.","General Sanitation Section, Health and Social Services Department, Roswell - New Mexico / General Sanitation Section, Health and Social Services Department, Santa Fe - New Mexico",1969,The Journal of Wildlife Management,Evaluate rabbit abundance and fleas that host,1967-1968,United States,New Mexico,,"Red Bluff Ranch, Chaves County",ND,"33.746, -104.5306",ND,,Observational,Capture rabbits by trapping,Fur brushing,Yes,,Lagomorpha,Leporidae,Sylvilagus audubonii,Least Concern,"0,88",Parasitism,,Thrassis fotusa,Arthropoda,Insecta,Siphonaptera,Ceratophyllidae,Thrassis,Thrassis fotas
13,JAFF,Acacias in the New Mexico Desert,English,"Ishaque, M.,...Pieper, R.","Department of Forestry, Range Management and Wildlife, University of Agriculture, Faisalbad, Pakistan / Animal and Range Science Department, New Mexico State University",2002,Rangelands,To present the diversity of Acacia species in the New Mexico desert.,1993-1994,United States,New Mexico,,Las Cruces,ND,"32.3199, -106.7637",ND,,Literature review,Literature review,Literature review,NO,,Artiodactyla,Cervidae,Odocoileus spp.,,,Herbivory,,Acacia spp.,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Acacia,
13,JAFF,Acacias in the New Mexico Desert,English,"Ishaque, M.,...Pieper, R.","Department of Forestry, Range Management and Wildlife, University of Agriculture, Faisalbad, Pakistan / Animal and Range Science Department, New Mexico State University",2002,Rangelands,To present the diversity of Acacia species in the New Mexico desert.,1993-1994,United States,New Mexico,,Las Cruces,ND,"32.3199, -106.7637",ND,,Literature review,Literature review,Literature review,NO,,Lagomorpha,Leporidae,,,,Herbivory,,Acacia spp.,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Acacia,
13,JAFF,Acacias in the New Mexico Desert,English,"Ishaque, M.,...Pieper, R.","Department of Forestry, Range Management and Wildlife, University of Agriculture, Faisalbad, Pakistan / Animal and Range Science Department, New Mexico State University",2002,Rangelands,To present the diversity of Acacia species in the New Mexico desert.,1993-1994,United States,New Mexico,,Las Cruces,ND,"32.3199, -106.7637",ND,,Literature review,Literature review,Literature review,NO,,Rodentia,,,,,Herbivory,,Acacia spp.,Angiosperms,Magnoliopsida,Fabales,Fabaceae,Acacia,
15,JAFF,Accurate population estimation of Caprinae using camera traps and distance sampling,English,"Harris, G. M.,...& Ruhl, C. Q.",US Fish and Wildlife Service / New Mexico Department of Game and Fish,2020,Scientific Reports,"To estimate animal abundance, and validate the approach by comparing results to known abundances",October 2017-May 2018,United States,New Mexico,,Red Rock facility,ND,"32.3199, -106.7637",OTHER,Red Rock Facility,Observational,Transects for census and camera traps,Walking censuses and camera traps,NO,,Artiodactyla,Bovidae,Ovis canadensis,Least Concern,"74,644",Predation,is predated by,Puma concolor,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor
